small_area,precinct,weight
2830308,INDWE,0.0257318999962
2830215,INDWE,0.0497322571161
2830289,INDWE,4.93713646486e-07
2830297,INDWE,0.0115403796675
2830180,INDWE,4.66072714848e-06
2830046,INDWE,0.000651885352645
2830238,INDWE,2.60738091489e-05
2830076,INDWE,0.0271766635828
2830088,INDWE,8.67469370552e-06
2830044,INDWE,1.56533366566e-08
2830236,INDWE,0.0541139537783
2830243,INDWE,0.0553189203604
2830274,INDWE,0.0633155167689
2830263,INDWE,0.060576956355
2830246,INDWE,0.0561952596928
2830221,INDWE,0.0513753933644
2830219,INDWE,0.0510467661147
2830257,INDWE,0.0592624473564
2830284,INDWE,0.0686830951801
2830293,INDWE,0.0720789100933
2830169,INDWE,0.0429406272896
2830160,INDWE,0.0420642879572
2830266,INDWE,0.0609055836047
2830077,INDWE,8.04382207138e-05
2830015,INDWE,2.49280463664e-06
2870262,ROSSOUW,1.93142763966e-05
2870119,ROSSOUW,0.0315090366386
2870085,ROSSOUW,0.385482865502
2870317,ROSSOUW,0.392120052916
2870031,ROSSOUW,0.145959042998
2880013,ROSSOUW,1.59870913053e-06
2880032,ROSSOUW,0.0448846702847
2830180,ROSSOUW,1.5489136336e-05
2830076,ROSSOUW,7.92953882584e-06
2860216,ELANDS HEIGHT,0.0333626239907
2860095,ELANDS HEIGHT,0.324156889546
2870143,ELANDS HEIGHT,5.91160297978e-06
2860172,ELANDS HEIGHT,0.419517779983
2860012,ELANDS HEIGHT,0.00505194171154
2860089,ELANDS HEIGHT,0.000209785706457
2860007,ELANDS HEIGHT,1.21191774545e-06
2860147,ELANDS HEIGHT,0.0210496302136
2860050,ELANDS HEIGHT,0.186151916784
2860096,ELANDS HEIGHT,0.0104923085442
2860188,MACLEAR,0.00168985274231
2860216,MACLEAR,0.027290771429
2860095,MACLEAR,0.000937307275445
2870143,MACLEAR,1.60498626381e-07
2870223,MACLEAR,3.79140034185e-08
2860128,MACLEAR,0.000181699548528
2860200,MACLEAR,0.00996135995618
2860096,MACLEAR,0.012262631534
2860187,MACLEAR,0.0154685091815
2860203,MACLEAR,0.0272667222744
2860403,MACLEAR,0.0734235562186
2860120,MACLEAR,0.0183772579593
2860250,MACLEAR,0.0325662106162
2860377,MACLEAR,0.0537641639831
2860340,MACLEAR,0.0462423095626
2860392,MACLEAR,0.0612860184037
2860358,MACLEAR,0.0491484805887
2860337,MACLEAR,0.0458149314705
2860237,MACLEAR,0.0307712226295
2860299,MACLEAR,0.039746162563
2860382,MACLEAR,0.0552172494962
2860261,MACLEAR,0.0346176254581
2860325,MACLEAR,0.0439344678654
2860271,MACLEAR,0.0358997597344
2860345,MACLEAR,0.0471825413652
2860334,MACLEAR,0.04530207776
2860306,MACLEAR,0.0406863943656
2860398,MACLEAR,0.0665855067454
2860218,MACLEAR,0.0288907590243
